angle;X;Y
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
17.5;0;1
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;1;0
17.5;0;1
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;0;1
20.0;0;1
20.0;0;1
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;0;1
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;0;1
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;0;1
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
20.0;1;0
22.5;1;0
22.5;1;0
22.5;0;1
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;0;1
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;0;1
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;0;1
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;0;1
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
22.5;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;1;0
25.0;0;1
25.0;1;0
25.0;1;0
25.0;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
27.5;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
30.0;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
32.5;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;0;1
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;0;1
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;0;1
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;0;1
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
35.0;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;0;1
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;0;1
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
