alpha X Y
5.664792259319150203e-01 1 1
2.001829950909445710e+00 0 1
3.268530520124484084e-01 1 0
1.962941138978446132e+00 0 1
4.006928859457854486e-01 1 1
2.053840072116817905e-01 1 0
2.783695257341264107e+00 1 0
1.653641146554527985e+00 0 1
4.496960208410096249e-01 1 0
3.103476085045185906e-01 1 0
2.729353565600838749e+00 1 0
8.659081806166832873e-01 0 1
2.993768488704092512e+00 1 0
1.487709281410448392e-01 1 0
2.389701953272769241e+00 0 1
1.763878485341631608e+00 0 1
2.749921728213151617e+00 0 1
3.090302878411581133e+00 0 1
3.974718659917239605e-02 0 1
9.673637553510697901e-03 1 0
4.862892432180810354e-01 1 0
1.346301636842034632e+00 0 1
2.910354148067222368e+00 0 1
1.935459198139233061e+00 0 1
7.123715642443365637e-01 1 0
1.250020262777493674e-01 1 0
2.746619707973635194e+00 1 0
2.239421489345689853e+00 0 1
6.946562550849778583e-01 1 0
1.202948225276988525e+00 0 1
6.057260084873833383e-01 1 1
2.088837971572778507e+00 1 1
2.894490728273927171e+00 0 1
9.119951791051604528e-02 1 0
2.938464410356972145e+00 0 1
1.222389680888690044e+00 1 0
1.836275796906484126e-01 1 0
4.777716673928946167e-01 1 1
2.367633353432533339e-01 1 0
3.131870096268384973e+00 1 0
2.190695862305297670e+00 0 1
2.181599048209962088e+00 0 1
2.900276458087242215e+00 0 1
3.017660444867005243e+00 0 1
4.384836242353851166e-01 1 0
3.004683986610742430e+00 1 0
2.972680102045657802e-01 1 0
2.294043841117302307e+00 0 1
8.138318255546841407e-01 1 0
7.980947729896199494e-01 0 1
9.432232627297796324e-01 0 1
1.337752378334831294e+00 0 1
1.620815580529989308e+00 1 1
2.875740410684822779e-01 1 0
4.009413520783596668e-02 1 1
2.469814380977311874e+00 0 1
2.642214841790030189e+00 0 1
1.391682171503844101e+00 1 0
1.046683111009886202e+00 0 1
1.030688317277484334e+00 1 1
1.104869304884694037e+00 1 1
9.030305984875176550e-01 1 0
1.652132567776889438e+00 0 1
1.790193706921978878e+00 0 1
2.536110300174049925e+00 0 1
1.672074773997052510e+00 1 1
1.664263054857581414e+00 1 0
1.260535664233515707e+00 0 1
9.815032167435306931e-01 1 0
1.079492403153902158e+00 1 0
1.858195365904654839e+00 1 1
1.951809069059911028e+00 0 1
3.646507911023062487e-01 1 1
3.048122866229533989e-01 1 0
8.921483418697971901e-01 1 1
1.342090343233856675e+00 0 1
2.059902739912044645e+00 0 1
3.032437956091353914e+00 1 1
2.230317530935393144e-01 1 0
2.585856405280764214e+00 0 1
9.222757575974533939e-01 1 0
2.401754076483828104e+00 0 1
1.242837946749837830e+00 0 1
2.567513777174178502e-01 1 0
1.113723756547096849e-01 1 0
2.624698490675474005e+00 0 1
5.203340703211167817e-01 1 0
3.056974330650151561e+00 0 1
1.380085960150587931e+00 1 1
1.790524721180420942e+00 0 1
5.650902906099269929e-01 1 0
1.068548904262877297e+00 1 1
1.238489809357274096e-01 1 0
2.010714996874853888e+00 0 1
9.995853368095614089e-02 0 1
6.005148420237446105e-01 0 1
1.710019566798270496e+00 0 1
5.809200782947957498e-01 1 0
7.926809749960007645e-01 0 1
2.205087782202773905e+00 0 1
1.578291833296429081e+00 0 1
1.849677235704672018e+00 0 1
2.702940755020021291e-01 1 1
1.714028772396270162e+00 0 1
2.837720466113038853e+00 1 1
1.316632670495146984e+00 1 1
2.574210303611240924e+00 0 1
2.894666274006472584e+00 0 1
4.035402720166839652e-01 1 0
1.172275287063036187e+00 0 1
1.437536348114730744e+00 0 1
7.545640404402422785e-01 1 0
1.357629592488949655e+00 0 1
2.793123100668680525e+00 1 0
2.744750167078619629e+00 0 1
6.575799431036335463e-01 1 0
2.063449862292646042e+00 0 1
1.614473947126133568e+00 1 0
6.406835167905661210e-01 1 1
8.436091470920281665e-01 1 0
1.367523699758002920e+00 0 1
4.403321582356373165e-01 1 0
2.735364449887596194e+00 1 0
1.625983702875440917e+00 0 1
2.187044976769676186e-01 0 1
3.506753127296186046e-01 1 0
1.054274961885132367e+00 1 0
1.657866494403575697e+00 1 1
3.637557718769274945e-02 1 0
2.083390552568551879e+00 0 1
1.738244909937346261e+00 0 1
2.449893917829014889e+00 0 1
4.276047626567897053e-01 1 0
1.096667937851068642e+00 0 1
1.088390929979103250e+00 1 1
2.517070467384200150e+00 1 0
5.484305945840370899e-01 1 0
6.525178818489062449e-01 1 1
9.861089267323142060e-02 1 0
2.996616597486239097e+00 1 1
1.944826873056516137e+00 0 1
1.045129357537750048e+00 1 0
1.456529727755718095e+00 1 1
2.196441563152434551e+00 1 1
3.720937100179406293e-02 1 0
1.288337755351597114e+00 1 0
1.857691398339752276e+00 0 1
2.380392230789972974e+00 0 1
2.795668610025013656e+00 0 1
1.195046293623219125e+00 1 1
8.254336811581481914e-01 1 1
8.720348849711444528e-01 1 0
4.375722702425197674e-01 1 0
1.295635664013068844e+00 0 1
2.553205173923525528e+00 0 1
2.960039570682275745e+00 0 1
2.080405008008095358e+00 0 1
3.287005944419832959e-01 1 0
1.428512807449071609e+00 0 1
2.524489214115613667e+00 1 0
2.018566282894879382e+00 1 0
2.083545416235228043e+00 0 1
2.071936957083347242e+00 1 1
1.597472346827691680e+00 1 1
2.739191310584404349e+00 1 0
1.357238700966898470e+00 1 1
9.976250271153386251e-01 1 0
2.004794027786225730e+00 0 1
1.111458600477659847e-02 1 0
2.705439148642375002e+00 0 1
1.084498667919647552e+00 1 0
3.690781913720745933e-01 0 1
1.528007735522419530e+00 1 1
4.724148231699211720e-01 1 0
3.429083365431367936e-02 1 1
1.343750457719964375e+00 0 1
1.761389016832598964e+00 1 0
5.010913640904390842e-01 1 0
1.108890713688556393e-02 1 0
2.697237115807115782e+00 0 1
2.837843369663550330e+00 1 0
2.329312333779177957e-01 1 0
2.564167629470187393e+00 1 0
8.589249264581462207e-01 1 0
2.270751731365061588e+00 0 1
1.768495782910754821e+00 0 1
7.155752342555187218e-01 0 1
1.982636049306448989e+00 0 1
5.915227815335306616e-01 1 0
2.352582919243294324e+00 0 1
4.508392572962342526e-01 1 0
2.238377426178025154e+00 0 1
3.824108341991560439e-02 1 0
3.010546323798831914e+00 0 1
1.630444097174414742e+00 0 1
5.036916751335341891e-01 1 0
2.124120951955109859e+00 0 1
1.029826007164711177e+00 1 1
1.653005938567992716e+00 1 1
3.917065202145835617e-02 1 0
1.900056964837627316e+00 1 1
1.944420957676939343e+00 0 1
1.962392503885098116e-01 1 0
8.901572304185364493e-01 1 0
8.629630770227875169e-01 1 0
2.019557523999095938e+00 0 1
4.494914397982457399e-01 1 0
2.016200505636787543e+00 0 1
2.883777068507344499e+00 1 1
1.169395526716156958e-02 1 0
3.120191707347144128e+00 1 0
2.087463640611225912e+00 0 1
4.789766147238946198e-02 1 0
2.197420710058200832e+00 0 1
2.798588018745642003e+00 1 0
2.524662741719128523e+00 1 0
5.283506580698279498e-01 1 0
1.737912053022917069e+00 0 1
1.039137262963614416e+00 0 1
1.623761041252628434e+00 0 1
2.786512655133783323e+00 1 0
2.262755076517472208e+00 0 1
2.767344933569260146e-01 1 0
2.175655879736269060e+00 0 1
1.794410135384579164e+00 0 1
2.252005560822907704e+00 0 1
2.610987845937264296e-01 1 0
2.865523003843362559e+00 1 0
8.379578882455180899e-01 1 0
2.415445226393584388e+00 0 1
4.601443039103098598e-01 1 0
3.528215824009010571e-01 1 0
1.011677874547924016e+00 1 0
1.727000401475139446e+00 0 1
1.809184436181780375e+00 0 1
2.120280899723053114e+00 0 1
2.225033951128327026e+00 0 1
1.173309647740939932e+00 0 1
2.236714330169092158e+00 0 1
3.142921071288070078e-01 1 0
2.256621006275195018e+00 1 1
5.709975864338824314e-01 1 1
2.572082316626920662e+00 0 1
1.725114802301169536e+00 0 1
2.771042419848105620e+00 0 1
7.194446158448009054e-01 1 0
2.811198537729011182e+00 1 1
8.172428431272185101e-01 1 0
1.185492755985696700e+00 1 1
1.436885028601232905e+00 1 0
4.812378129276844718e-01 1 0
2.003784597454371763e+00 0 1
1.629050902591155037e+00 0 1
1.631480911054765226e+00 1 1
1.458892912855702884e+00 1 0
1.902289797508332214e-01 0 1
3.365762909888748711e-01 1 0
3.973230797008414084e-01 1 1
6.525904810687582769e-01 1 1
1.848028048913269161e-01 1 0
1.970140889873710055e+00 1 1
1.584335074263401033e-01 1 0
2.588101575458402692e+00 0 1
2.451397793005202885e+00 0 1
2.482540970545589420e+00 0 1
2.567622377541061152e+00 1 1
7.758789332705865460e-01 1 1
1.688472218200450570e+00 0 1
2.961064775936708138e+00 1 0
7.321364872351867614e-01 1 0
3.601289214354553292e-01 1 1
3.038991795837609811e+00 1 1
1.768965351604578018e+00 1 0
1.551176617658452106e-01 1 0
4.439247410605948185e-01 1 1
1.164995645359176546e+00 1 0
2.508872417223375173e+00 0 1
2.846541455898424555e+00 0 1
2.709865288734899735e+00 1 0
1.373819421123606999e+00 1 1
3.056326888774533845e+00 1 0
9.941340883997654698e-01 0 1
3.762593811245600744e-02 1 0
6.723506891207919889e-02 0 1
1.976979608036330882e+00 0 1
5.755912336971253929e-01 1 0
1.423126911922257598e+00 1 0
3.132788922240184348e+00 1 0
3.131329054556911906e+00 1 0
5.209001847672367624e-01 1 0
2.361380602457667788e+00 0 1
2.285186014234765750e+00 0 1
1.466189049689775370e+00 0 1
2.915051174384260257e-02 0 1
2.983084515936086145e+00 1 1
2.867796211272269691e+00 0 1
2.123455149001527431e-01 1 0
1.867843514615401546e+00 0 1
3.058566596678518934e+00 1 0
1.654413935003737679e+00 0 1
1.007180056060376305e+00 0 1
2.285482385878652156e+00 0 1
5.201723841898191480e-01 1 0
2.404260968513859620e+00 0 1
2.513519636564040649e+00 0 1
3.847083924607012095e-01 0 1
9.071736510925979546e-01 1 0
2.965277669289103635e-01 1 0
2.703350866644902428e+00 0 1
2.642165719248608546e+00 0 1
1.028528789202568738e+00 1 1
1.230532881860141092e+00 1 0
1.896606245288200848e-02 0 1
2.518494204497200961e+00 1 1
1.110485062468622164e-01 1 0
1.779641325983633227e+00 0 1
2.560175481045165569e+00 0 1
2.779533665651119367e+00 0 1
1.936714634299446125e+00 0 1
2.646058642657171944e+00 0 1
1.559233613223439452e+00 0 1
1.358690043143316650e+00 0 1
5.243360566239071430e-01 1 0
1.098766898763373634e+00 0 1
2.342105902891400859e+00 1 1
2.546023599052535946e+00 1 0
1.397420309588001341e+00 0 1
2.218081908633237731e+00 0 1
6.285116505184445979e-01 1 0
4.480956387537939345e-01 1 0
4.968638671429336240e-01 1 0
2.840070408964141535e+00 1 1
1.572086105379916665e+00 1 0
1.360458766266644082e+00 1 0
2.136413017005087678e+00 0 1
1.163716926820567377e+00 0 1
2.617119336183581613e+00 0 1
5.500126882333045142e-01 1 0
2.715284702823320906e+00 1 1
3.984459867869030170e-01 1 0
6.092529596649423063e-01 1 0
1.960719237284383576e+00 0 1
2.884049663047279388e+00 1 0
1.692609153554662127e+00 0 1
3.001711518988942728e+00 1 0
6.781175155732418469e-01 1 0
2.534385375068172852e+00 0 1
2.573235252911065807e+00 0 1
1.748448243002192815e+00 0 1
9.205178430510999599e-01 0 1
8.022731520165933272e-01 1 0
9.261739651741295321e-01 1 0
2.788126426175011385e+00 1 1
2.704669715090548099e+00 0 1
2.964177846993755416e+00 0 1
2.593957440153568661e-01 1 0
1.045417394508730169e+00 0 1
8.492867824912990748e-01 0 1
2.122573249568053821e+00 0 1
1.604125347209546026e+00 1 0
8.551863386474537476e-01 0 1
1.613779557910536733e+00 1 1
2.826630952927758678e+00 0 1
2.438633049963352839e+00 0 1
3.010938299291525233e+00 1 1
2.840083787880898658e+00 1 0
1.441178614988786189e+00 1 0
2.456312994779673797e+00 0 1
2.182645863909345785e+00 0 1
9.487798423323199337e-01 1 0
1.040534598894497620e+00 1 0
1.280656541285557948e+00 1 0
3.873379438601545210e-01 1 1
1.532538709494733586e+00 0 1
1.488238035545622895e-01 1 0
8.669977701852228380e-01 1 0
3.915423453182796387e-01 1 0
7.013684579484974480e-01 1 1
1.460961120466534258e+00 0 1
1.138189982426794478e+00 1 0
1.854508568184556783e+00 0 1
2.197008868267161130e+00 0 1
2.853975533054804448e+00 1 0
1.765205663051866436e-01 1 0
1.121092295106900449e+00 1 0
2.306737972686355054e+00 1 0
6.518082397106882420e-01 1 0
2.882949201414961138e+00 0 1
6.991106938247232394e-01 1 1
2.540442661664458868e+00 1 0
2.018960223191099690e+00 0 1
1.215670905680215741e+00 0 1
2.901126068919618106e+00 0 1
2.544361652306129096e-01 1 0
2.929439342600467455e+00 1 0
1.103516609619181299e+00 0 1
1.704823017478338323e-02 1 1
2.819363002815007957e-01 1 0
2.414162086788576911e+00 0 1
2.260617596996331802e+00 0 1
1.612275062261327330e+00 0 1
3.104755072829818441e-01 1 0
1.624153302428144707e+00 0 1
1.448805503501681802e+00 0 1
2.995469947602142025e+00 1 0
2.143890653855263562e+00 0 1
1.765123222819573678e+00 0 1
4.312833223085970058e-01 1 0
3.053305968429468109e+00 0 1
3.169454248062524293e-01 1 0
1.664962442402381448e+00 0 1
2.274477463257502219e+00 0 1
1.224665228778884840e+00 0 1
1.464925787602371798e+00 0 1
3.823234798465405260e-01 1 1
2.121726437679436472e+00 0 1
1.206884024999325788e+00 1 0
2.608654283178463817e+00 0 1
2.218425641757156619e+00 0 1
1.542179636002927623e+00 0 1
2.626347556965541674e+00 0 1
1.237142938446104345e+00 0 1
2.005060718779597462e+00 0 1
7.021985628025713133e-01 1 0
1.114927901610790029e+00 1 0
1.566638369503793982e+00 1 0
8.094011920037048613e-01 1 0
7.866194414153973025e-01 1 0
2.492189345541168388e-01 1 0
2.028506447734042872e+00 1 1
2.371201455406866554e+00 1 1
2.174831289048888117e+00 0 1
1.620081081295853487e+00 0 1
2.390299153720390368e+00 0 1
1.747934334972053083e+00 1 1
1.744757430259319841e+00 1 1
1.204136750751921392e+00 0 1
2.626266126628611808e+00 0 1
9.334858862062503926e-01 0 1
2.829539031415179373e+00 1 0
7.845079563220349606e-01 1 0
2.172838314034886587e+00 0 1
1.495708731668974556e+00 0 1
2.260347437509565349e+00 0 1
3.480651587886676168e-01 1 0
1.131649006431767024e+00 1 1
3.075003895036044765e-01 1 0
8.754593959049387086e-01 1 0
9.347689137945028870e-01 1 1
1.807646473035112500e+00 0 1
2.786805329791467667e+00 0 1
6.141705146861990983e-01 1 0
7.071310570349538249e-01 1 0
2.679212221874601507e+00 0 1
2.155893479712859939e+00 0 1
2.851097106639778112e+00 1 0
1.390502237821770459e-01 1 0
2.110509763558578555e+00 0 1
2.887427702258186457e+00 1 0
2.092026954367005143e+00 0 1
8.006654477505671386e-01 1 0
1.486627262286033924e+00 1 1
3.068252218548796595e+00 1 0
4.061308165986131091e-01 1 0
4.387641086004372970e-01 1 0
1.762467170860465338e+00 0 1
7.309660421783040762e-01 1 0
1.573341187126984500e-03 1 0
2.503635630622107922e+00 0 1
1.069941405318695526e+00 0 1
2.666999736966725099e+00 0 1
8.668411206664480284e-01 0 1
1.356290386765442113e+00 0 1
1.814683888932073552e+00 0 1
1.175392644224846350e+00 0 1
1.523622683201333983e+00 1 0
7.427846842811677286e-01 1 0
5.188328682880332110e-01 1 0
1.419401895978109618e+00 0 1
2.291158007445875278e+00 0 1
3.043774846237072396e+00 1 0
2.536498009835112200e+00 0 1
2.429060367371668860e+00 1 1
1.018358525265937065e+00 1 0
1.122155412956950871e+00 0 1
7.327184968709090640e-01 1 0
7.751336549309501001e-02 1 0
8.187372563782018275e-01 0 1
1.131999086097134954e+00 1 0
2.465945180432591144e+00 0 1
2.764874589140057903e+00 0 1
1.960984948149889995e+00 1 1
2.503094320827272679e+00 1 1
1.910082053453501238e+00 0 1
2.316913388526497197e+00 0 1
6.032857735696808277e-01 1 0
2.970763462061574156e+00 0 1
6.893345510304104140e-01 1 1
2.621813792736331084e-01 1 0
1.331240203934007216e+00 1 0
1.413665671562962523e+00 1 0
1.352615122482665917e-02 1 0
3.058314219836899106e+00 1 0
2.318210067148833264e+00 0 1
1.535322469418330282e+00 0 1
2.731473024175079534e+00 0 1
7.958045385009691886e-02 1 0
2.892703227871403993e+00 1 1
3.490137482494297116e-01 1 0
8.699221621235141422e-01 1 0
6.392522725899567326e-02 1 0
1.833950512608914396e+00 0 1
1.382411754466589926e+00 0 1
3.010681705535462882e+00 1 0
1.867249752855857814e+00 0 1
2.243270707302524869e+00 0 1
1.819107287549022400e+00 0 1
2.973769647350939849e+00 1 0
2.546512732037908400e+00 0 1
1.674369406302903540e+00 0 1
9.730479308694592877e-01 1 0
2.578661230124166259e+00 1 0
6.626215669865952451e-01 1 0
2.424263689276991318e+00 1 1
1.978262341958789694e+00 0 1
4.505981754500112402e-01 1 0
2.495328549463513568e+00 0 1
1.922618113663474348e+00 1 1
1.671887976087368166e+00 1 0
1.651430100129051448e+00 0 1
1.141148484995831769e+00 1 0
2.304317145191900007e+00 0 1
8.797494933467481237e-01 1 0
2.010303728517964128e+00 1 1
1.581890616144078443e+00 0 1
2.442114829642695550e+00 1 1
4.558635244563569167e-02 1 0
8.836604276042799855e-01 1 0
4.491439448034936222e-01 1 0
1.390266230350516663e+00 0 1
1.177739995318395350e+00 0 1
1.702090644688247112e+00 1 1
1.238835888150625841e+00 1 0
2.433040067920492433e+00 0 1
9.737123779899925502e-01 1 0
8.964524973051454237e-01 1 0
1.671598277032509738e+00 1 0
5.972849810490202804e-01 1 0
1.949128590994420707e+00 0 1
8.256781525019769585e-01 1 0
2.998656701083283416e+00 1 0
1.581933163156873379e+00 1 0
1.429787839011993800e+00 0 1
1.019885657961709713e+00 0 1
2.835851187450871169e+00 1 0
1.436101980085366270e+00 0 1
1.686632495169648083e+00 0 1
1.230926398504466945e+00 1 1
8.038979616682452312e-01 1 0
2.001505275113230731e+00 0 1
2.929043752983551574e+00 1 0
2.877669402310190527e+00 1 0
2.124889713282231529e+00 0 1
1.232508117423757987e+00 0 1
1.158401224028213994e+00 1 0
2.366429697522742515e-01 1 0
3.113135198825885824e-02 1 0
2.579665211506841249e+00 0 1
2.177510598898619032e-01 1 0
8.842677909715819240e-01 0 1
1.569329891911229957e+00 0 1
1.497732599004022447e+00 1 0
6.894078799513896350e-01 1 0
2.257526200486829726e+00 1 0
1.744837426641301925e-01 1 0
1.977442835609427574e-01 1 0
2.435437716151796828e+00 0 1
9.181545540399199679e-02 1 0
4.734204428170550316e-01 1 1
1.687592988184436926e+00 0 1
1.798708622348609065e+00 1 0
1.002350674821476106e+00 1 1
8.680574587588072433e-01 1 0
8.925174168475828035e-03 1 0
3.764731642312483251e-01 1 0
2.132071610170727549e+00 1 1
1.011276493031116885e+00 1 0
1.713632019493245284e+00 1 0
1.728374863313069332e+00 1 1
1.272526121856570880e+00 0 1
2.524464761117677369e+00 0 1
1.829942579635824185e+00 0 1
1.261055533734102285e+00 1 0
1.881715124469485190e+00 0 1
1.543949146885846613e+00 1 0
5.664182391337471700e-02 1 0
3.031319478537985113e+00 1 0
1.254998893164502416e+00 0 1
1.977093857030482793e+00 0 1
1.035786780135536933e-01 1 0
1.124844781103753855e+00 1 1
2.820734208017454669e+00 0 1
2.324844599478016693e+00 0 1
2.345967739243562722e+00 0 1
8.289031088794415192e-01 0 1
2.225640651293683270e+00 1 1
2.576386011592842529e+00 0 1
5.959271582741912932e-01 1 0
2.859856310344147445e+00 1 0
2.333764885262065825e+00 0 1
6.853973822081252942e-01 1 0
1.549596841658971158e+00 1 0
2.108161569079144204e+00 0 1
1.620738238067996217e+00 1 0
2.778873032716810076e+00 1 0
1.408754145955931403e+00 0 1
6.757451744464482157e-01 1 0
1.017751330095770568e+00 1 0
1.596651881204893098e+00 1 1
8.503216959836363831e-01 1 0
2.165869878630537926e+00 1 1
1.923371971250378509e+00 0 1
5.659521422772988142e-02 1 0
2.597184241159653961e+00 0 1
6.938507693143588506e-01 1 1
1.908294570174035254e+00 0 1
1.083697787438253179e+00 1 1
1.194739958882742981e+00 1 0
3.425275121734288608e-01 1 0
1.407788060182550982e+00 0 1
9.341500052280486688e-02 1 1
2.491234018345352741e+00 1 1
2.304214935480935811e+00 0 1
1.084217167859527597e+00 1 0
3.615355295294709337e-01 1 0
2.998730078659862297e+00 1 1
2.988717863535111263e+00 1 0
2.290511323395786114e+00 0 1
2.753495419220822082e+00 1 0
6.737593132829103881e-01 1 0
2.020612240707616358e+00 0 1
1.932040681746995503e+00 1 0
1.845393076309536307e+00 1 1
1.075076660798582662e+00 1 0
9.224785168143277980e-01 1 0
2.824165076043452682e+00 0 1
2.490774153918447753e-01 1 0
7.416570583409949347e-01 1 0
8.163829625709064786e-01 1 0
1.280578180709287750e+00 0 1
1.359398950718450905e-01 1 0
2.070693389595350098e+00 0 1
2.705927554162125492e+00 1 0
1.367561429494557057e+00 1 0
1.102526574026613249e+00 1 0
4.850214311231356712e-01 1 0
1.460533239205618283e+00 1 0
2.252086803359976575e+00 0 1
3.969423958356670390e-01 1 0
2.747699447221642055e-01 1 0
2.389687469809288201e-01 1 0
5.676288239987976603e-01 1 0
1.954592493875358494e+00 0 1
3.082349933694461086e+00 1 1
1.248642567261882830e+00 0 1
1.161308732616549655e+00 1 0
2.029140095608409133e+00 0 1
7.014017578710518563e-01 1 0
8.250406676226145208e-01 1 1
1.039531252672465239e-01 1 0
2.879849875322254782e+00 1 1
2.589687431592578193e+00 0 1
7.128302272606424905e-01 0 1
2.757866080028037903e+00 0 1
1.736297105592635059e+00 0 1
2.660415071277722365e+00 0 1
1.670104908151824330e-01 1 0
6.286239970740039595e-01 1 0
6.061815752281450864e-01 0 1
1.801113356182738823e+00 0 1
2.243976363401694485e+00 1 1
2.718115529339237835e+00 0 1
1.411869061402350578e+00 0 1
2.435846156583101330e+00 0 1
2.518819239287735989e+00 1 0
9.858949110043891961e-01 1 0
1.704508015825277667e+00 0 1
1.777617671899270224e+00 1 1
2.989766617311444996e+00 1 0
2.006784780861317952e+00 0 1
1.664232042489776742e+00 0 1
1.930895706038808335e+00 1 0
8.669642469673441432e-02 1 0
7.203417990979527064e-01 1 0
2.830994296966535817e+00 1 0
1.401898965017253307e+00 0 1
1.414412783646208371e+00 0 1
1.936797279188611665e+00 0 1
1.221236249146111952e+00 1 0
1.258157560473877945e+00 1 1
3.039279351757633307e+00 0 1
2.506634984745718331e+00 0 1
1.164502572385083257e+00 1 0
1.462475891262221328e+00 0 1
2.050204701670260476e+00 1 1
2.242535544477847420e+00 0 1
9.031797919232013028e-01 1 0
2.713752540235268462e+00 0 1
2.935878068366426952e+00 1 0
1.947659946561828948e+00 0 1
2.007443911173944162e+00 1 1
1.041423847643678346e+00 1 0
6.342357202103151570e-01 1 0
8.182461633670089496e-01 1 0
1.356885645488852932e+00 0 1
2.385736929913536031e+00 0 1
1.294538662759047998e-01 1 0
2.918381280201856609e-01 1 0
2.806704367769929043e+00 1 0
1.218617900993621772e+00 0 1
7.496276421279525204e-01 1 0
1.936463205054051562e+00 0 1
7.782583803204914386e-01 0 1
1.419254588924134808e+00 0 1
2.200857572619001168e+00 1 0
5.064237804460974823e-01 1 1
2.696054608729399504e+00 0 1
1.285601231744839756e+00 0 1
2.325144114384671390e+00 0 1
2.100570595795629547e+00 1 1
4.139031320105827638e-01 0 1
6.656317357507408605e-01 1 0
1.800906495662752960e+00 1 1
9.309054576302505657e-01 1 0
2.070039120513237130e+00 0 1
1.944504407556465253e+00 0 1
2.002077883496506505e+00 1 1
9.536535534574683837e-01 1 0
1.558149059058337338e+00 1 1
2.628027142597848531e+00 0 1
3.051878637761934243e+00 0 1
1.171347929244572317e+00 0 1
2.865105579573204442e-01 1 0
2.303351203104555101e+00 1 1
1.396307154095767666e+00 0 1
1.731769843866797220e+00 0 1
1.176753820466812206e+00 1 0
2.087844529083109801e+00 0 1
2.553096312118848576e+00 1 1
1.444466321507903883e+00 1 0
2.168687324084320078e+00 0 1
1.497459963514641501e+00 1 0
5.725016120665770147e-01 1 0
1.461941942515272208e+00 0 1
2.729937681475852473e-01 1 0
2.400363226576595732e+00 0 1
1.162174538732406504e+00 1 1
9.713797807387404282e-01 0 1
7.530567642363039660e-01 1 0
2.389931032529178268e+00 0 1
2.772086589649562782e+00 1 0
2.219143909334135412e+00 0 1
2.953937181024941960e+00 1 1
1.287511025361260664e-01 1 0
1.408950912573564418e+00 0 1
2.008669648875448521e-01 1 1
1.470880651828282204e+00 1 1
1.280369143716143077e+00 1 0
2.277464774693572114e+00 1 1
1.718647747040456419e+00 1 0
2.016091541896253059e+00 0 1
1.805997184980008496e+00 0 1
4.648081121917293501e-01 1 0
2.771727683713976376e+00 1 0
2.541843448677225670e+00 0 1
4.221669636917715906e-01 1 0
2.830148244857256579e+00 0 1
1.374091931424598290e+00 1 0
2.370684497532953849e-01 1 0
2.367849851184000709e+00 0 1
2.577349858104021063e+00 1 0
2.972148756727167829e+00 1 0
1.471381351836536622e+00 0 1
8.690211848780726722e-01 1 1
2.452432581829460556e+00 0 1
9.341651762401261827e-01 0 1
3.618037219844594254e-01 1 0
4.599280991112003059e-01 1 0
3.090579595195938722e+00 1 0
8.601063061217459893e-01 1 1
1.197349151704404147e+00 1 0
7.738167667449735720e-01 1 0
